property_type,state,region,lat,lon,area_m2,price_usd
apartment,Paraná,South,-23.343237,-51.170074,69,100056.81
apartment,Paraná,South,-23.346697,-51.173489,71,106369.54
apartment,Paraná,South,-23.345825,-51.181374,66,89009.53
apartment,Paraná,South,-23.335434,-51.197762,69,101003.72
apartment,Paraná,South,-23.322023,-51.140327,104,78909.15
apartment,Paraná,South,-23.316387,-51.136185,63,85221.89
apartment,Paraná,South,-23.329313,-51.176842,94,187803.8
apartment,Paraná,South,-23.309736,-51.161156,150,211476.54
apartment,Paraná,South,-23.309736,-51.161156,58,80487.34
apartment,Paraná,South,-23.309736,-51.161156,58,78909.15
apartment,Paraná,South,-23.3032787,-51.1701158,138,142036.48
apartment,Paraná,South,-23.326427,-51.181187,73,124676.47
apartment,Paraná,South,-23.345825,-51.181374,69,93744.08
apartment,Paraná,South,-23.3121155,-51.1662487,68,110157.18
apartment,Paraná,South,-23.315563,-51.138317,64,96269.17
apartment,Paraná,South,-23.316437,-51.156197,53,78909.15
apartment,Paraná,South,-23.345825,-51.181374,69,89482.98
apartment,Paraná,South,-23.332329,-51.174355,69,112776.97
apartment,Paraná,South,-23.309736,-51.161156,170,157818.31
apartment,Paraná,South,-23.309736,-51.161156,76,134461.2
apartment,Paraná,South,-23.330463,-51.182419,94,151126.82
apartment,Paraná,South,-23.3287292,-51.1832056,77,135976.26
apartment,Paraná,South,-23.312599,-51.198318,66,92797.17
apartment,Paraná,South,-23.301695,-51.165058,53,77330.97
apartment,Paraná,South,-23.309736,-51.161156,86,94059.71
apartment,Paraná,South,-23.334579,-51.172951,124,145192.85
apartment,Paraná,South,-23.316439,-51.158752,107,118205.92
apartment,Paraná,South,-23.309736,-51.161156,148,268291.14
apartment,Paraná,South,-23.2997046,-51.1784356,67,107316.45
apartment,Paraná,South,-23.304426,-51.176804,60,97847.35
apartment,Paraná,South,-23.309736,-51.161156,70,80171.7
apartment,Paraná,South,-23.312599,-51.198318,70,83959.34
apartment,Paraná,South,-23.329313,-51.176842,94,166024.87
apartment,Paraná,South,-23.345825,-51.181374,78,97216.08
house,Paraná,South,-23.311402,-51.13095,160,98296.19
apartment,Paraná,South,-23.309736,-51.161156,76,97216.08
apartment,Paraná,South,-23.330463,-51.182419,79,101003.72
apartment,Paraná,South,-23.312599,-51.198318,66,81749.88
apartment,Paraná,South,-23.317528,-51.166519,99,78593.52
apartment,Paraná,South,-23.329313,-51.176842,173,366769.77
apartment,Paraná,South,-23.330463,-51.182419,112,214632.91
apartment,Paraná,South,-23.329313,-51.176842,64,112051.0
apartment,Paraná,South,-23.332329,-51.174355,113,200113.62
apartment,Paraná,South,-23.312599,-51.198318,67,93744.08
apartment,Paraná,South,-23.328314,-51.178131,100,184647.43
apartment,Paraná,South,-23.3326887,-51.1529881,114,126254.65
apartment,Paraná,South,-23.315563,-51.138317,64,100751.21
apartment,Paraná,South,-23.304426,-51.176804,69,112492.89
apartment,Paraná,South,-23.3287292,-51.1832056,95,165551.41
apartment,Paraná,South,-23.309736,-51.161156,81,134334.95
apartment,Paraná,South,-23.304087,-51.190369,58,75752.79
apartment,Paraná,South,-23.345825,-51.181374,78,93112.8
house,Paraná,South,-23.364349,-51.206917,194,265134.77
apartment,Paraná,South,-23.309736,-51.161156,180,186225.61
apartment,Paraná,South,-23.329313,-51.176842,81,142004.92
apartment,Paraná,South,-23.304426,-51.176804,69,118332.17
apartment,Paraná,South,-23.329313,-51.176842,122,220598.44
apartment,Paraná,South,-23.309736,-51.161156,89,151474.02
apartment,Paraná,South,-23.309736,-51.161156,56,96553.24
apartment,Paraná,South,-23.309736,-51.161156,66,108705.25
apartment,Paraná,South,-23.324949,-51.152412,65,99393.97
apartment,Paraná,South,-23.304087,-51.190369,57,91503.06
apartment,Paraná,South,-23.309736,-51.161156,77,151474.02
apartment,Paraná,South,-23.335434,-51.197762,68,94375.35
apartment,Paraná,South,-23.309736,-51.161156,82,94690.99
apartment,Paraná,South,-23.3072365,-51.1743663,100,97389.68
apartment,Paraná,South,-23.317528,-51.166519,87,117574.64
apartment,Paraná,South,-23.309736,-51.161156,98,120888.83
apartment,Paraná,South,-23.3014763,-51.1857273,87,116154.28
apartment,Paraná,South,-23.326391,-51.18082,72,107474.27
apartment,Paraná,South,-23.3003681,-51.224548,85,110788.46
apartment,Paraná,South,-23.307602,-51.174011,110,97847.35
apartment,Paraná,South,-23.318197,-51.155926,68,94059.71
apartment,Paraná,South,-23.317528,-51.166519,58,85221.89
apartment,Paraná,South,-23.322023,-51.140327,100,88378.25
apartment,Paraná,South,-23.317528,-51.166519,58,85221.89
apartment,Paraná,South,-23.313213,-51.167793,69,99425.54
apartment,Paraná,South,-23.351078,-51.150951,75,98162.99
apartment,Paraná,South,-23.3187635,-51.164806,193,217789.28
apartment,Paraná,South,-23.343237,-51.170074,63,92355.28
apartment,Paraná,South,-23.309736,-51.161156,86,82065.52
apartment,Paraná,South,-23.309736,-51.161156,114,102581.9
house,Paraná,South,-25.875786,-48.799511,186,173600.15
apartment,Paraná,South,-23.331026,-51.186485,70,119941.92
apartment,Paraná,South,-23.331026,-51.186485,70,121520.1
apartment,Paraná,South,-23.331026,-51.186485,70,127517.2
apartment,Paraná,South,-23.309736,-51.161156,128,211476.54
apartment,Paraná,South,-23.317528,-51.166519,117,149927.4
apartment,Paraná,South,-23.3126597,-51.1602127,78,90587.71
apartment,Paraná,South,-23.318197,-51.155926,71,77330.97
apartment,Paraná,South,-23.316437,-51.156197,65,75594.97
apartment,Paraná,South,-23.313213,-51.167793,67,75752.79
apartment,Paraná,South,-23.309736,-51.161156,145,117732.46
apartment,Paraná,South,-23.258547,-51.388973,90,77330.97
apartment,Paraná,South,-23.343237,-51.170074,63,77015.33
house,Paraná,South,-23.351078,-51.150951,130,127517.2
house,Paraná,South,-23.335434,-51.197762,245,258822.04
house,Paraná,South,-23.335434,-51.197762,212,315636.63
house,Paraná,South,-23.364349,-51.206917,200,299854.8
house,Paraná,South,-23.364349,-51.206917,220,268291.14
house,Paraná,South,-23.364349,-51.206917,211,268291.14
apartment,Paraná,South,-23.335434,-51.197762,68,89956.44
apartment,Paraná,South,-23.320759,-51.1562,85,92481.53
house,Paraná,South,-23.343466,-51.14418,170,137301.93
house,Paraná,South,-23.2867044,-51.203178,131,78909.15
house,Paraná,South,-23.3244081,-51.1428057,213,189066.34
house,Paraná,South,-23.3065858,-51.1942675,89,86800.07
house,Paraná,South,-23.3046528,-51.1869438,172,189381.98
house,Paraná,South,-23.338888,-51.13652,141,93112.8
house,Paraná,South,-23.338888,-51.13652,102,94690.99
apartment,Paraná,South,-23.3226016,-51.1829918,72,101003.72
house,Paraná,South,-23.338888,-51.13652,100,110472.82
house,Paraná,South,-23.3375981,-51.1325877,135,104160.09
house,Paraná,South,-23.344879,-51.12291,145,101003.72
apartment,Paraná,South,-23.326427,-51.181187,69,82065.52
apartment,Paraná,South,-23.326227,-51.178284,77,78909.15
house,Paraná,South,-23.288952,-51.187355,239,142036.48
apartment,Paraná,South,-23.3244446,-51.1576508,225,378763.96
house,Paraná,South,-23.327358,-51.12326,98,88378.25
house,Paraná,South,-23.3051568,-51.2086023,250,142036.48
house,Paraná,South,-23.285931,-51.158604,160,129411.02
house,Paraná,South,-23.345556,-51.179192,91,91534.62
apartment,Paraná,South,-23.329313,-51.176842,76,108894.64
apartment,Paraná,South,-23.343237,-51.170074,63,85221.89
house,Paraná,South,-23.364349,-51.206917,131,176756.51
house,Paraná,South,-23.364349,-51.206917,252,280916.6
house,Paraná,South,-23.364349,-51.206917,220,261978.41
house,Paraná,South,-23.364349,-51.206917,142,183069.25
house,Paraná,South,-23.364349,-51.206917,170,236727.47
house,Paraná,South,-23.364349,-51.206917,170,230414.74
apartment,Paraná,South,-23.334579,-51.172951,73,75752.79
apartment,Paraná,South,-23.318197,-51.155926,90,78909.15
apartment,Paraná,South,-23.309736,-51.161156,73,107316.45
house,Paraná,South,-23.364349,-51.206917,94,145192.85
house,Paraná,South,-23.364349,-51.206917,160,167287.41
apartment,Paraná,South,-23.335434,-51.197762,68,88378.25
house,Paraná,South,-23.338888,-51.13652,141,89956.44
house,Paraná,South,-23.338888,-51.13652,118,85221.89
apartment,Paraná,South,-23.309736,-51.161156,105,101003.72
apartment,Paraná,South,-23.308092,-51.179111,80,164131.05
apartment,Paraná,South,-25.4230068,-49.3085629,135,373706.54
apartment,Paraná,South,-25.437077,-49.257534,131,138843.84
apartment,Paraná,South,-25.385572,-49.246132,70,109217.99
house,Paraná,South,-25.3899806,-49.3499058,224,287087.31
house,Paraná,South,-25.512947,-49.261333,136,123572.36
apartment,Paraná,South,-25.42001,-49.248196,135,288335.51
apartment,Paraná,South,-25.437098,-49.327251,90,190975.47
apartment,Paraná,South,-25.429785,-49.261333,59,74892.34
apartment,Paraná,South,-25.3929854,-49.3475308,79,117920.8
apartment,Paraná,South,-25.4741425,-49.2990812,80,147810.02
apartment,Paraná,South,-25.461208,-49.296818,107,218435.99
apartment,Paraná,South,-25.4366842,-49.3045056,183,246520.62
apartment,Paraná,South,-25.42897,-49.286045,106,127941.08
apartment,Paraná,South,-25.3929854,-49.3475308,63,122173.12
apartment,Paraná,South,-25.484133,-49.269642,67,82869.0
apartment,Paraná,South,-25.382008,-49.220806,64,76958.12
apartment,Paraná,South,-25.429785,-49.261333,114,351681.95
apartment,Paraná,South,-25.461021,-49.281609,119,271484.74
apartment,Paraná,South,-25.525311,-49.210678,78,90494.91
house,Paraná,South,-25.382687,-49.264458,162,212671.4
house,Paraná,South,-24.5676051,-54.0636341,170,88378.25
apartment,Paraná,South,-25.503553,-49.291748,61,81070.96
apartment,Paraná,South,-25.4723103,-49.286147,54,82381.57
apartment,Paraná,South,-25.4289541,-49.267137,69,140423.14
apartment,Paraná,South,-25.451187,-49.277805,58,111356.48
house,Paraná,South,-25.463196,-49.220226,215,202833.42
apartment,Paraná,South,-25.451206,-49.283775,71,131061.59
apartment,Paraná,South,-25.43358,-49.305695,65,114522.87
apartment,Paraná,South,-25.458565,-49.290428,67,112026.46
apartment,Paraná,South,-25.443779,-49.35141,113,215315.48
apartment,Paraná,South,-25.398558,-49.241066,90,98296.19
house,Paraná,South,-25.377298,-49.236,132,145103.91
apartment,Paraná,South,-25.43358,-49.305695,182,190351.36
apartment,Paraná,South,-25.414742,-49.262508,118,258565.49
house,Paraná,South,-25.4265954,-49.3448636,230,377729.81
house,Paraná,South,-25.382008,-49.220806,200,140423.14
apartment,Paraná,South,-25.46101,-49.330349,64,85782.93
apartment,Paraná,South,-25.4150625,-49.2575333,134,277725.76
apartment,Paraná,South,-23.3106056508,-51.1793821561,78,135723.75
apartment,Paraná,South,-25.437098,-49.327251,162,202833.42
house,Paraná,South,-25.3690687913,-49.0821826458,130,88934.65
apartment,Paraná,South,-25.464827,-49.293457,88,165387.25
apartment,Paraná,South,-25.461021,-49.281609,84,93416.7
house,Paraná,South,-23.3277634,-51.1214445,251,284072.97
house,Paraná,South,-23.3531131,-51.1800667,90,97847.35
house,Paraná,South,-25.38084,-49.245071,102,102976.97
apartment,Paraná,South,-25.407539,-49.221317,64,88326.15
apartment,Paraná,South,-25.469723,-49.291813,104,188522.43
apartment,Paraná,South,-25.436527,-49.310905,131,211576.17
apartment,Paraná,South,-25.457321,-49.311138,73,123572.36
apartment,Paraná,South,-25.413559,-49.294308,54,87894.27
apartment,Paraná,South,-25.437098,-49.327251,168,435311.73
apartment,Paraná,South,-25.461021,-49.281609,74,131061.59
apartment,Paraná,South,-25.437098,-49.327251,69,162266.74
apartment,Paraná,South,-25.461208,-49.296818,95,202833.42
apartment,Paraná,South,-25.39723,-49.266403,105,240124.5
apartment,Paraná,South,-25.413214,-49.271294,210,340136.05
apartment,Paraná,South,-25.413214,-49.271294,168,274605.25
apartment,Paraná,South,-25.413214,-49.271294,206,343256.56
apartment,Paraná,South,-25.392202,-49.255001,82,174748.79
apartment,Paraná,South,-25.3865491886,-49.1877523962,66,81133.37
house,Paraná,South,-25.5373344,-49.2545506,110,89558.75
house,Paraná,South,-25.5435974,-49.2495676,78,76452.59
house,Paraná,South,-25.4659227,-49.2036187,120,118579.54
house,Paraná,South,-25.526321,-49.286678,130,124820.57
house,Paraná,South,-25.5347533,-49.2602813,73,78012.85
house,Paraná,South,-25.5405294,-49.2503491,154,100480.55
house,Paraná,South,-25.544195,-49.281609,75,101416.71
house,Paraná,South,-25.5338842,-49.2599378,82,78012.85
house,Paraná,South,-25.5427814,-49.2661599,110,87374.39
apartment,Paraná,South,-25.42001,-49.248196,135,288335.51
apartment,Paraná,South,-25.439463,-49.235928,76,107096.04
apartment,Paraná,South,-25.460024,-49.295078,124,216875.74
house,Paraná,South,-25.39723,-49.266403,220,234038.56
apartment,Paraná,South,-25.435829,-49.300003,160,358859.13
apartment,Paraná,South,-25.437098,-49.327251,214,464956.62
apartment,Paraná,South,-25.407539,-49.221317,65,81133.37
apartment,Paraná,South,-25.382008,-49.220806,65,82693.62
apartment,Paraná,South,-25.469488,-49.306961,79,155401.61
apartment,Paraná,South,-25.460468,-49.292534,84,135742.37
apartment,Paraná,South,-25.461021,-49.281609,75,135742.37
apartment,Paraná,South,-25.461021,-49.281609,94,209074.45
apartment,Paraná,South,-25.439463,-49.235928,76,107096.04
apartment,Paraná,South,-25.451187,-49.277805,61,87374.39
apartment,Paraná,South,-25.443838,-49.282368,137,187230.85
apartment,Paraná,South,-25.430693,-49.280869,120,109217.99
apartment,Paraná,South,-25.455118,-49.267075,117,108281.84
apartment,Paraná,South,-25.503553,-49.291748,59,92991.32
apartment,Paraná,South,-25.44689,-49.327251,155,146352.11
apartment,Paraná,South,-25.454988,-49.322178,73,93303.37
house,Paraná,South,-25.420572,-49.344593,74,81133.37
house,Paraná,South,-25.512947,-49.261333,136,123572.36
apartment,Paraná,South,-25.42001,-49.248196,130,288335.51
apartment,Paraná,South,-25.46534,-49.283031,69,98296.19
apartment,Paraná,South,-25.438879,-49.330748,96,166645.5
apartment,Paraná,South,-25.495278,-49.291647,64,99425.54
apartment,Paraná,South,-25.438248,-49.286678,56,152905.19
apartment,Paraná,South,-25.438248,-49.286678,77,312051.42
apartment,Paraná,South,-25.452608,-49.297081,95,202833.42
apartment,Paraná,South,-25.437384,-49.236317,67,109217.99
apartment,Paraná,South,-25.382332,-49.219517,54,76401.42
apartment,Paraná,South,-25.382332,-49.219517,54,78728.39
apartment,Paraná,South,-25.3861837,-49.2291935,54,108375.14
apartment,Paraná,South,-25.3861837,-49.2291935,66,134694.5
apartment,Paraná,South,-25.44689,-49.327251,60,100510.51
apartment,Paraná,South,-25.44689,-49.327251,60,106800.53
apartment,Paraná,South,-25.44689,-49.327251,60,148820.75
apartment,Paraná,South,-25.44689,-49.327251,95,152924.23
apartment,Paraná,South,-25.44689,-49.327251,79,144404.29
apartment,Paraná,South,-25.44689,-49.327251,160,507052.36
apartment,Paraná,South,-25.5040295,-49.3297882,112,108905.94
apartment,Paraná,South,-23.3248925,-51.1686187,97,110472.82
apartment,Paraná,South,-25.429585,-49.255409,133,305498.34
apartment,Paraná,South,-25.429585,-49.255409,133,309555.01
apartment,Paraná,South,-25.460024,-49.295078,99,184110.34
apartment,Paraná,South,-25.4942512973,-49.2656665295,85,102976.97
apartment,Paraná,South,-25.401939,-49.251198,183,374461.71
apartment,Paraná,South,-25.434954,-49.297813,65,185455.28
house,Paraná,South,-25.412855,-49.210678,123,112338.51
apartment,Paraná,South,-25.492073,-49.286678,61,87967.29
apartment,Paraná,South,-25.394987,-49.215744,78,110778.25
apartment,Paraná,South,-25.394987,-49.215744,78,123260.31
apartment,Paraná,South,-25.394987,-49.215744,78,120139.79
apartment,Paraná,South,-25.446156,-49.266403,62,121724.7
apartment,Paraná,South,-25.419147,-49.265495,101,115459.02
house,Paraná,South,-25.466106,-49.225273,182,165709.23
apartment,Paraná,South,-25.503553,-49.291748,85,83643.7
apartment,Paraná,South,-25.405325,-49.261333,60,83643.7
apartment,Paraná,South,-25.461021,-49.281609,119,236727.47
house,Paraná,South,-25.383627,-49.225559,154,163815.41
apartment,Paraná,South,-25.405325,-49.261333,78,85221.89
apartment,Paraná,South,-25.437384,-49.236317,79,88378.25
apartment,Paraná,South,-25.425617,-49.322178,69,165709.23
apartment,Paraná,South,-25.473375,-49.227139,73,110472.82
apartment,Paraná,South,-25.411337,-49.2616,117,299854.8
apartment,Paraná,South,-25.401939,-49.251198,128,110472.82
apartment,Paraná,South,-25.398558,-49.241066,135,148349.22
apartment,Paraná,South,-25.461021,-49.281609,68,101003.72
house,Paraná,South,-25.46277,-49.311806,169,233571.11
house,Paraná,South,-25.450768,-49.294487,244,378763.96
apartment,Paraná,South,-25.446787,-49.290394,120,187803.8
apartment,Paraná,South,-25.435572,-49.26767,106,132567.38
apartment,Paraná,South,-25.415157,-49.294209,54,94375.35
apartment,Paraná,South,-25.451187,-49.277805,93,151505.58
apartment,Paraná,South,-25.467354,-49.290764,80,130989.2
apartment,Paraná,South,-25.452608,-49.297081,102,173600.15
apartment,Paraná,South,-25.42979,-49.274689,88,108894.64
apartment,Paraná,South,-25.437098,-49.327251,134,293542.07
apartment,Paraná,South,-25.492073,-49.286678,60,89956.44
apartment,Paraná,South,-25.419147,-49.265495,53,86800.07
house,Paraná,South,-25.538506,-49.212357,118,116785.55
house,Paraná,South,-25.551651,-49.20541,180,268291.14
apartment,Paraná,South,-25.392202,-49.255001,124,298276.62
house,Paraná,South,-25.418436,-49.257458,104,173600.15
apartment,Paraná,South,-25.436501,-49.241051,67,102581.9
apartment,Paraná,South,-25.429785,-49.261333,130,104160.09
house,Paraná,South,-25.412855,-49.210678,248,214632.91
apartment,Paraná,South,-25.392202,-49.255001,104,251856.89
apartment,Paraná,South,-25.448837,-49.291473,163,135408.11
apartment,Paraná,South,-25.392202,-49.255001,82,195723.75
apartment,Paraná,South,-25.392202,-49.255001,110,266954.1
apartment,Paraná,South,-25.392202,-49.255001,110,277684.48
apartment,Paraná,South,-25.392202,-49.255001,109,265359.82
apartment,Paraná,South,-25.392202,-49.255001,243,349158.51
apartment,Paraná,South,-25.392202,-49.255001,109,245052.71
apartment,Paraná,South,-25.392202,-49.255001,109,270666.62
apartment,Paraná,South,-25.392202,-49.255001,109,257962.24
apartment,Paraná,South,-25.418472,-49.257683,89,88378.25
apartment,Paraná,South,-25.392202,-49.255001,109,202007.44
apartment,Paraná,South,-25.417414,-49.269444,101,110472.82
apartment,Paraná,South,-25.405325,-49.261333,74,115459.02
apartment,Paraná,South,-25.433126,-49.293205,97,110472.82
apartment,Paraná,South,-25.405325,-49.261333,153,255882.16
apartment,Paraná,South,-25.418472,-49.257683,144,214632.91
apartment,Paraná,South,-25.46101,-49.330349,57,78909.15
apartment,Paraná,South,-25.438286,-49.284081,90,117019.28
apartment,Paraná,South,-25.480867,-49.298374,56,75752.79
apartment,Paraná,South,-25.461021,-49.281609,72,104160.09
apartment,Paraná,South,-25.405325,-49.261333,240,421269.42
apartment,Paraná,South,-25.424004,-49.253284,115,116785.55
house,Paraná,South,-25.460024,-49.295078,217,284072.97
apartment,Paraná,South,-25.392202,-49.255001,104,237188.94
apartment,Paraná,South,-25.461191,-49.295334,93,142036.48
apartment,Paraná,South,-25.414925,-49.246132,119,135723.75
apartment,Paraná,South,-25.492264,-49.301891,59,91534.62
house,Paraná,South,-25.517637,-49.246132,130,116785.55
house,Paraná,South,-25.369644,-49.253849,240,187803.8
apartment,Paraná,South,-25.435572,-49.26767,125,78909.15
apartment,Paraná,South,-25.425617,-49.322178,71,140458.3
apartment,Paraná,South,-25.42897,-49.286045,225,473454.95
house,Paraná,South,-25.401939,-49.251198,196,280916.6
apartment,Paraná,South,-25.446156,-49.266403,103,239883.84
apartment,Paraná,South,-25.766428,-48.538731,65,119941.92
house,Paraná,South,-25.377298,-49.236,233,349094.12
apartment,Paraná,South,-25.431957,-49.277073,90,83643.7
apartment,Paraná,South,-25.468546,-49.291237,80,99856.45
apartment,Paraná,South,-25.398558,-49.241066,92,140423.14
apartment,Paraná,South,-25.461021,-49.281609,77,96735.94
apartment,Paraná,South,-25.436501,-49.241051,143,277101.66
apartment,Paraná,South,-25.436501,-49.241051,182,348561.44
apartment,Paraná,South,-25.436501,-49.241051,113,243712.16
apartment,Paraná,South,-25.492073,-49.286678,73,109217.99
apartment,Paraná,South,-25.492073,-49.286678,73,109217.99
apartment,Paraná,South,-25.446156,-49.266403,90,218435.99
apartment,Paraná,South,-25.4674928204,-49.218556881,215,202833.42
apartment,Paraná,South,-25.4577278,-49.2790736,252,374461.71
apartment,Paraná,South,-25.3792419,-49.1937449,66,74892.34
apartment,Paraná,South,-25.462362,-49.301117,91,96735.94
house,Paraná,South,-25.454988,-49.322178,97,129501.34
house,Paraná,South,-25.63549,-48.468731,130,85814.14
apartment,Paraná,South,-25.451187,-49.277805,133,399425.82
house,Paraná,South,-25.38426,-49.329002,180,180989.82
apartment,Paraná,South,-25.503553,-49.291748,61,91948.76
house,Paraná,South,-25.4715544,-49.3169774,153,143543.65
house,Paraná,South,-25.4715544,-49.3169774,150,138862.88
apartment,Paraná,South,-25.465401,-49.284607,120,250883.72
apartment,Paraná,South,-25.430208,-49.292519,135,373706.54
apartment,Paraná,South,-25.430208,-49.292519,145,435826.93
apartment,Paraná,South,-25.4741425,-49.2990812,85,161917.55
apartment,Paraná,South,-25.4741425,-49.2990812,85,165886.85
house,Paraná,South,-25.40292,-49.209511,90,99856.45
house,Paraná,South,-25.505442,-49.312035,240,383823.25
apartment,Paraná,South,-25.492264,-49.301891,58,110873.11
apartment,Paraná,South,-25.492264,-49.301891,77,156752.79
apartment,Paraná,South,-25.492264,-49.301891,59,130774.51
apartment,Paraná,South,-25.492264,-49.301891,77,169999.37
apartment,Paraná,South,-25.4741425,-49.2990812,73,130432.81
apartment,Paraná,South,-25.4775785,-49.2892843,82,124820.57
house,Paraná,South,-25.450276,-49.3121241,101,149784.68
apartment,Paraná,South,-25.401939,-49.251198,148,258822.04
apartment,Paraná,South,-25.429785,-49.261333,205,274603.87
apartment,Paraná,South,-25.382008,-49.220806,59,91534.62
apartment,Paraná,South,-25.461021,-49.281609,105,132567.38
apartment,Paraná,South,-25.459415,-49.307739,64,85221.89
apartment,Paraná,South,-25.428446,-49.284664,162,154661.95
apartment,Paraná,South,-25.430834,-49.280796,117,97847.35
house,Paraná,South,-25.415827,-49.322178,187,249641.14
house,Paraná,South,-25.4416789,-49.3111947,227,234038.56
apartment,Paraná,South,-25.413857,-49.259209,190,249017.03
apartment,Paraná,South,-25.433126,-49.293205,74,109217.99
apartment,Paraná,South,-25.439682,-49.309761,69,135399.11
apartment,Paraná,South,-25.441841,-49.353359,166,255601.32
apartment,Paraná,South,-25.4504607,-49.2736595,105,124196.46
house,Paraná,South,-25.3751786,-49.2183506,88,88934.65
apartment,Paraná,South,-25.429585,-49.255409,134,305498.34
apartment,Paraná,South,-25.401939,-49.251198,96,179429.56
apartment,Paraná,South,-25.401939,-49.251198,115,135742.37
apartment,Paraná,South,-25.405325,-49.261333,117,289895.77
house,Paraná,South,-25.3638679,-49.0753979,130,88934.65
apartment,Paraná,South,-25.433126,-49.293205,145,274293.2
apartment,Paraná,South,-25.431149,-49.282032,92,113629.19
apartment,Paraná,South,-25.461021,-49.281609,68,132567.38
apartment,Paraná,South,-25.505442,-49.312035,62,82065.52
apartment,Paraná,South,-25.385572,-49.246132,59,110472.82
apartment,Paraná,South,-25.374197,-49.215405,69,94690.99
apartment,Paraná,South,-25.435572,-49.26767,96,119941.92
house,Paraná,South,-25.496773,-49.271469,244,183069.25
house,Paraná,South,-25.378073,-49.278187,105,156240.13
apartment,Paraná,South,-25.385572,-49.246132,62,123098.28
apartment,Paraná,South,-25.418262,-49.26218,125,205163.81
apartment,Paraná,South,-25.460236,-49.293812,154,230414.74
apartment,Paraná,South,-25.443779,-49.35141,69,127941.08
apartment,Paraná,South,-25.437098,-49.327251,174,446233.53
apartment,Paraná,South,-25.443779,-49.35141,88,156025.71
apartment,Paraná,South,-25.429785,-49.261333,73,174305.68
apartment,Paraná,South,-25.429785,-49.261333,55,116897.58
apartment,Paraná,South,-25.401939,-49.251198,119,391876.05
apartment,Paraná,South,-25.401939,-49.251198,117,391190.78
apartment,Paraná,South,-25.401939,-49.251198,117,387229.6
apartment,Paraná,South,-25.401939,-49.251198,117,391098.1
apartment,Paraná,South,-25.4285926,-49.258327,100,234272.6
house,Paraná,South,-25.463196,-49.220226,250,193471.88
apartment,Paraná,South,-25.430107,-49.287945,105,193471.88
apartment,Paraná,South,-25.492264,-49.301891,67,105785.43
house,Paraná,South,-25.492264,-49.301891,80,119941.92
house,Paraná,South,-25.415827,-49.322178,209,202007.44
apartment,Paraná,South,-25.461021,-49.281609,77,89956.44
apartment,Paraná,South,-25.4259961,-49.2524327,90,131061.59
apartment,Paraná,South,-25.446005,-49.283737,103,227797.54
apartment,Paraná,South,-25.47382,-49.291691,85,171628.28
apartment,Paraná,South,-25.437098,-49.327251,129,255570.11
apartment,Paraná,South,-25.43918,-49.288307,242,489236.79
apartment,Paraná,South,-25.461021,-49.281609,113,120139.79
apartment,Paraná,South,-25.503553,-49.291748,67,91534.62
apartment,Paraná,South,-25.503553,-49.291748,57,88378.25
house,Paraná,South,-25.392202,-49.255001,120,89956.44
apartment,Paraná,South,-25.449141,-49.292271,95,118363.73
house,Paraná,South,-25.478176,-49.308067,119,129411.02
apartment,Paraná,South,-25.437098,-49.327251,65,108894.64
apartment,Paraná,South,-25.446398,-49.284782,120,279286.02
apartment,Paraná,South,-25.446787,-49.294579,150,296448.85
house,Paraná,South,-25.5458743,-49.2531622,96,79573.11
apartment,Paraná,South,-25.4322408,-49.255185,95,173600.15
apartment,Paraná,South,-25.542665,-54.584824,119,187230.85
apartment,Paraná,South,-25.5466082,-54.5529754,215,343256.56
house,Paraná,South,-25.545525,-54.5681888,190,171628.28
house,Paraná,South,-25.483474,-54.5675484,105,104537.22
house,Paraná,South,-25.4959679,-54.5516131,159,149784.68
house,Paraná,South,-25.5405787,-54.5438408,141,131061.59
house,Paraná,South,-25.5001148,-54.5622509,165,140423.14
house,Paraná,South,-25.4988426,-54.5608224,165,140423.14
apartment,Paraná,South,-25.538246,-49.217793,81,102976.97
apartment,Paraná,South,-25.460024,-49.295078,53,87374.39
apartment,Paraná,South,-25.450169,-49.285343,89,182550.08
house,Paraná,South,-25.383406,-49.21476,208,227797.54
house,Paraná,South,-25.512947,-49.261333,136,123572.36
apartment,Paraná,South,-25.435829,-49.300003,156,425303.0
apartment,Paraná,South,-25.4815369,-49.2952577,75,112650.56
apartment,Paraná,South,-23.3323613,-51.1755079,131,233571.11
apartment,Paraná,South,-25.446156,-49.266403,60,77330.97
house,Paraná,South,-25.412855,-49.210678,171,175372.9
apartment,Paraná,South,-25.443817,-49.282566,115,190351.36
apartment,Paraná,South,-25.461021,-49.281609,127,184110.34
apartment,Paraná,South,-25.451187,-49.277805,175,215315.48
apartment,Paraná,South,-25.3989273,-49.2417919,216,343256.56
apartment,Paraná,South,-25.4799963,-49.3242093,95,102976.97
apartment,Paraná,South,-25.429785,-49.261333,96,138880.12
apartment,Paraná,South,-25.433802,-49.289169,76,187803.8
apartment,Paraná,South,-25.392202,-49.255001,105,243400.11
house,Paraná,South,-25.394342,-49.272766,204,224677.02
house,Paraná,South,-25.471279,-49.191696,81,81133.37
house,Paraná,South,-25.4758502,-49.2233798,83,112338.51
house,Paraná,South,-25.466106,-49.225273,225,224677.02
house,Paraná,South,-25.454536,-49.220367,130,112338.51
house,Paraná,South,-25.444784,-49.222073,73,84253.88
apartment,Paraná,South,-25.429785,-49.261333,200,109217.99
house,Paraná,South,-25.456861,-49.210678,96,96735.94
house,Paraná,South,-25.3895794,-49.2657092,193,196592.39
